0	0	1	0
0.8	0	1.618	0.64
1.6	0.054	2.752	1.52
2.4	0.384	3.872	1.72
3.2	0.846	4.764	1.98
4	0.98	4.972	1.8
4.8	1	5	1.3
5.6	1	5	1.04
6.4	1	5	1
7.2	1	5	1
8	1	5	1
8.8	1	5	1
9.6	1	5	1
10.4	1	5	1
11.2	1	5	1
12	1	5	1
12.8	1	5	1
13.6	1	5	1
14.4	1	5	1
15.2	1	5	1
16	1	5	1
16.8	1	5	1
17.6	1	5	1
18.4	1	5	1
19.2	1	5	1
20	1	5	1
20.8	1	5	1
21.6	1	5	1
22.4	1	5	1
23.2	1	5	1
24	1	5	1
24.8	1	5	1
25.6	1	5	1
26.4	1	5	1
27.2	1	5	1
28	1	5	1
28.8	1	5	1
29.6	1	5	1
30.4	1	5	1
31.2	1	5	1
32	1	5	1
32.8	1	5	1
33.6	1	5	1
34.4	1	5	1
35.2	1	5	1
36	1	5	1
36.8	1	5	1
37.6	1	5	1
38.4	1	5	1
39.2	1	5	1
40	1	5	1
40.8	1	5	1
41.6	1	5	1
42.4	1	5	1
43.2	1	5	1
44	1	5	1
44.8	1	5	1
45.6	1	5	1
46.4	1	5	1
47.2	1	5	1
48	1	5	1
48.8	1	5	1
49.6	1	5	1
50.4	1	5	1
51.2	1	5	1
52	1	5	1
52.8	1	5	1
53.6	1	5	1
54.4	1	5	1
55.2	1	5	1
56	1	5	1
56.8	1	5	1
57.6	1	5	1
58.4	1	5	1
59.2	1	5	1
60	1	5	1
60.8	1	5	1
61.6	1	5	1
62.4	1	5	1
63.2	1	5	1
64	1	5	1
64.8	1	5	1
65.6	1	5	1
66.4	1	5	1
67.2	1	5	1
68	1	5	1
68.8	1	5	1
69.6	1	5	1
70.4	1	5	1
71.2	1	5	1
72	1	5	1
72.8	1	5	1
73.6	1	5	1
74.4	1	5	1
75.2	1	5	1
76	1	5	1
76.8	1	5	1
77.6	1	5	1
78.4	1	5	1
79.2	1	5	1
